domain,domain_length,family,tld,num_ratio,3-gram_check,4-gram_check,5-gram_check,6-gram_check,char_check,dist_mean,dist_median,dist_std,dist_max
fplesfrynawaumly.eu,19,emotet,eu,0.0,4,0,0,0,0.0,19.204617234142265,17.0,5.616168516036639,58.0
legisfronfandselfname.ru,24,gozi,ru,0.0,7,3,0,0,0.0,22.072518695111764,21.0,4.329722082969621,58.0
gioefamav.mobi,14,pitou,mobi,0.0,3,0,0,0,0.0,17.13894492328382,15.0,6.94868645942865,58.0
rwvgfsn.cc,10,pykspa2s,cc,0.0,0,0,0,0,0.0,16.415021293070073,15.0,7.592214158905316,58.0
7mwn1pynen33nq3m8j.cn,21,rovnix,cn,0.2380952380952381,0,0,0,0,0.0,20.8305112374432,19.0,4.832178695255358,57.0
mlorwe.com,10,virut,com,0.0,0,0,0,0,0.0,15.912178821036331,14.0,7.810919483250707,58.0
flodsuf.info,12,shifu,info,0.0,1,0,0,0,0.0,16.583959899749374,15.0,7.316797271831254,56.0
paukoilaawds.dyndns.org,23,vidro,dyndns.org,0.0,5,1,1,0,0.0,21.107097010819725,20.0,4.981789108148148,58.0
otiadbcwyelehjdml.cc,20,ranbyus,cc,0.0,1,0,0,0,0.0,19.72685779489374,18.0,5.14531980864613,58.0
ncnmadkmdcdaekdo.eu,19,padcrypt,eu,0.0,2,0,0,0,0.0,19.044256983923226,17.0,5.4686285740166065,58.0
ksayhdr.eu,10,shifu,eu,0.0,1,0,0,0,0.0,16.401471157568718,14.0,7.570968351359223,58.0
poibatreohdes.ddns.net,22,symmi,ddns.net,0.0,3,0,0,0,0.0,20.23106546854942,19.0,5.246308541533113,57.0
zoiizamas.mobi,14,pitou,mobi,0.0,3,0,0,0,0.0,17.365425759520754,15.0,7.113626725581432,58.0
ryqinyv.info,12,simda,info,0.0,0,0,0,0,0.0,16.775556778124173,15.0,7.5794092066525405,57.0
247b05f526ca169f6eff42dff26155d3.net,36,omexo,net,0.2222222222222222,0,0,0,0,0.0,32.592925402938235,33.0,2.171189811801903,56.0
zmjnl4xffzsn3.com,17,urlzone,com,0.1176470588235294,0,0,0,0,0.0,17.699085111151863,16.0,6.336111228832187,58.0
yehikgykxinpx.ru,16,locky,ru,0.0,0,0,0,0,0.0,17.977993764900056,16.0,6.5073114381526995,58.0
osfdeju.info,12,shifu,info,0.0,0,0,0,0,0.0,16.53028913747784,15.0,7.2770251238495,55.0
ukngyb.com,10,virut,com,0.0,0,0,0,0,0.0,16.070195814740103,14.0,7.801138046296681,58.0
cafcadmladdcolkb.net,20,padcrypt,net,0.0,4,1,0,0,0.0,19.106832120952788,18.0,5.3559289008095,57.0
cateringmaple.com,17,matsnu,com,0.0,4,2,2,0,0.0,17.1873586405037,15.0,6.330001450020112,58.0
gapvrekm177hiodzgp.net,22,rovnix,net,0.045454545454545456,1,0,0,0,0.0,20.6177231697129,19.0,5.018388844561592,57.0
mfadfdebldemcbaf.co.uk,22,padcrypt,co.uk,0.0,2,0,0,0,0.0,20.38366240805265,19.0,4.737288976719369,58.0
ogotdah.com,11,vawtrak,com,0.0,2,0,0,0,0.0,15.918393544837706,14.0,7.625861583996343,58.0
eiekstvieiauxevflxxl.com,24,hesperbot,com,0.0,1,0,0,0,0.0,21.568555535179414,21.0,4.723792825564349,58.0
1f5c45b9d29729a0409e0ad42019a64c.co.cc,38,bamital,cc,0.2368421052631579,0,0,0,0,0.0,34.1519856551949,34.0,2.0293979018306296,54.0
bvdjwvmpea.com,14,fobber,com,0.0,1,0,0,0,0.0,16.41133321107647,14.0,7.0111566141959205,58.0
eijouyjg.net,12,vidro,net,0.0,0,0,0,0,0.0,16.40782851437537,14.0,7.553677170939329,57.0
vlbqryjd.com,12,dircrypt,com,0.0,0,0,0,0,0.0,16.161032662958213,14.0,7.467641989687152,58.0
791e8c3ce18af8ff3bddbcc6c9483095.top,36,tinynuke,top,0.2222222222222222,0,0,0,0,0.0,32.61108054689569,33.0,1.966587052336077,57.0
ezc69n10f22fsktitfua47i55e41h54o11kvgzix.info,45,murofetweekly,info,0.17777777777777778,1,0,0,0,0.0,39.8621961407584,40.0,1.7370495426962935,54.0
backgroundsmpg.com,18,matsnu,com,0.0,1,2,2,1,0.0,17.822116266275447,16.0,6.133574214050079,58.0
8sfid58i45n7p1jixmr7.com,24,corebot,com,0.25,1,0,0,0,0.0,21.97361289402368,21.0,4.333151366393056,58.0
mpeqrraqwh.in,13,mydoom,in,0.0,0,0,0,0,0.0,16.896896713328037,15.0,7.068237863701493,57.0
tvlpyii.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.673146280334986,15.0,7.790419876429348,58.0
lysysox.su,10,simda,su,0.0,1,0,0,0,0.0,16.8408215661104,15.0,7.784101390282551,58.0
e0b79bf6a8ceacf87858ced2f51ec745.com,36,tinynuke,com,0.2222222222222222,0,0,0,0,0.0,31.776168062432504,32.0,2.3626514201085618,57.0
qmtvbhawr.info,14,conficker,info,0.0,1,0,0,0,0.0,17.015139474703016,15.0,7.014332972599176,55.0
agiqkeoge.ddns.net,18,symmi,ddns.net,0.0,0,0,0,0,0.0,18.054852578600972,16.0,6.188530694257064,57.0
gibwfnmouji.click,17,locky,click,0.0,3,0,0,0,0.0,18.549035189600016,16.0,6.306625054506884,58.0
dobwvysb.in,11,proslikefan,in,0.0,1,0,0,0,0.0,16.492124620494327,15.0,7.323340135888113,57.0
fungjqbql.com,13,vawtrak,com,0.0,1,0,0,0,0.0,16.34111702019276,14.0,7.343729315331068,58.0
fkjvmeprgktateanj.com,21,ramnit,com,0.0,4,2,0,0,0.0,19.389347352120136,18.0,5.429679891703793,58.0
2f1ad2a272a84262d7b6b601192c646a.top,36,tinynuke,top,0.25,0,0,0,0,0.0,33.040874544083785,33.0,1.9579802456726076,57.0
aftermail.net,13,suppobox,net,0.0,2,2,2,0,0.0,16.287772276219002,14.0,7.132024633420106,57.0
2t5xmovjmq2fq.net,17,urlzone,net,0.17647058823529413,0,0,0,0,0.0,18.08831020641033,16.0,6.2467813271572545,57.0
eqpucug13g13dxlshrmti55k37m19l68nqhwl18.org,43,murofetweekly,org,0.16279069767441862,0,0,0,0,0.0,38.1027976445178,38.0,1.7106269961905376,58.0
ns1.dnsfor4.biz,15,beebone,biz,0.13333333333333333,0,0,0,0,0.0,17.580394074617438,15.0,6.584757861191522,58.0
gwjpplprwcrcrjwe.mynumber.org,29,sutra,org,0.0,0,0,0,0,0.0,25.777961163070284,25.0,3.564301231874256,58.0
iqseegmqgewkacmk.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.457301791063024,18.0,5.488107193016691,58.0
yclozvqxji.biz,14,proslikefan,biz,0.0,0,0,0,0,0.0,17.355115430853555,15.0,7.0400144237386275,58.0
gqvgyepdvpsmzxrrocdejfjffdlzodepbjrvrcin.xyz,44,makloader,xyz,0.0,3,0,0,0,0.0,38.685575727937724,39.0,1.603654431737046,58.0
wl3fw11fqoia1gzy2k816prgfo.net,30,gameover,net,0.16666666666666666,0,0,0,0,0.0,26.73586405036983,26.0,3.025602591644078,57.0
galeuilqinmmqwjrvntfym.tw,25,necurs,tw,0.0,3,1,0,0,0.0,23.31332396030727,22.0,4.3132522471895465,58.0
ckpmgcdlsidwsdno.ru,19,feodo,ru,0.0,0,0,0,0,0.0,19.10031175499725,17.0,5.628646408203561,58.0
jtczeigswadbvvtq4c.com,22,bedep,com,0.045454545454545456,2,1,0,0,0.0,20.166106322717358,19.0,5.0342819799577265,58.0
otherlicoriglimit.ru,20,gozi,ru,0.0,6,1,2,0,0.0,19.811581800028527,18.0,5.4999327512118485,58.0
nvtcvimt.com,12,dircrypt,com,0.0,1,0,0,0,0.0,16.186584347046477,14.0,7.595213603743073,58.0
jtvcwlbkszva.in,15,nymaim,in,0.0,0,0,0,0,0.0,17.59716364080934,15.0,6.478727998621733,56.0
xvwlljv.me,10,necurs,me,0.0,0,0,0,0,0.0,16.886464127799172,15.0,7.793371586305487,58.0
hcgrnvsk.info,13,conficker,info,0.0,0,0,0,0,0.0,16.844652281109276,15.0,7.283982067173506,56.0
jcranipozy.ru,13,pushdotid,ru,0.0,3,2,0,0,0.0,16.868227479267272,15.0,7.037588185406609,58.0
f7ba8971759f8da4f069745d3d175de4.com,36,tinynuke,com,0.2222222222222222,0,0,0,0,0.0,32.30965625445728,32.0,2.3168029437758704,57.0
memberfound.net,15,suppobox,net,0.0,3,1,2,1,0.0,16.865171057725615,15.0,6.734437896337738,57.0
wtrwuxryrddcnolb.com,20,bedep,com,0.0,0,0,0,0,0.0,18.998512541516394,18.0,5.667619494882588,58.0
hacadiz.info,12,simda,info,0.0,1,1,0,0,0.0,16.540579090001426,15.0,7.258669871448138,56.0
wiraddom.com,12,vawtrak,com,0.0,4,0,0,0,0.0,15.960022006235098,14.0,7.424175301385006,58.0
karebbapecd.kz,14,pushdo,kz,0.0,5,0,0,0,0.0,17.056971697536525,15.0,6.507694191436178,58.0
goetndodfh.com,14,fobber,com,0.0,1,0,0,0,0.0,16.296167247386762,14.0,7.031727477420613,58.0
zorsdmzqhi.com,14,pushdotid,com,0.0,0,0,0,0,0.0,16.48872180451128,14.0,7.2700673896459875,58.0
rwicfccimowipgee.info,21,sutra,info,0.0,2,0,0,0,0.0,20.120728650895533,19.0,5.298644290919682,54.0
acxh5o9hxhllhh.net,18,urlzone,net,0.1111111111111111,0,0,0,0,0.0,18.640707459706174,17.0,6.018885827559947,57.0
qnltf93tp89e9hoy.biz,20,chinad,biz,0.15,1,0,0,0,0.0,20.026611243556047,18.0,5.172434660641168,58.0
wd7ebfa58fb863d68ac0fbcf4b9ae810f0.win,38,wd,win,0.2368421052631579,0,0,0,0,0.0,34.20565641746643,34.0,1.9913687632578103,54.0
kevimin.info,12,simda,info,0.0,3,0,0,0,0.0,16.684556920757178,15.0,7.506295922492558,56.0
wagtlyyptrzfugnw.ru,19,feodo,ru,0.0,1,0,0,0,0.0,19.4318316115492,18.0,5.6404610966391155,58.0
kluster-01.rgoffice.net,23,benign,net,0.043478260869565216,1,1,1,1,0.043478260869565216,21.309248731585058,20.0,4.755368403127446,55.0
wexoxvfuq.com,13,dircrypt,com,0.0,0,0,0,0,0.0,16.284328707948735,14.0,7.3290227785224555,58.0
flcplyplma.info,15,pykspa,info,0.0,1,0,0,0,0.0,17.31350734559977,15.0,6.750647680835544,55.0
iwh54lrbqlvl48p52mzg63kvm39msn50oqhsow.info,43,murofetweekly,info,0.13953488372093026,1,0,0,0,0.0,38.117142449619976,38.0,1.7469134200669232,53.0
utfaqugk.eu,11,ramnit,eu,0.0,0,0,0,0,0.0,16.554068097071948,14.0,7.466465060750053,58.0
suouayieme.org,14,pykspa,org,0.0,1,0,0,0,0.0,16.859608370519794,15.0,6.907987036641155,58.0
vleuuretkdtbvoer.eu,19,emotet,eu,0.0,5,0,0,0,0.0,19.21949181897834,17.0,5.620499638070797,58.0
ddtkn.github.io,15,downloader,github.io,0.0,0,0,0,0,0.0,17.365853658536587,15.0,6.5199432878537165,56.0
y1igi191wjf.net,15,urlzone,net,0.13333333333333333,0,0,0,0,0.0,17.398964891904562,15.0,6.6270818571971395,57.0
nqjgzsn.org,11,pykspa2s,org,0.0,0,0,0,0,0.0,16.734315463455385,15.0,7.619754307322384,58.0
p03zzy.com,10,darkshell,com,0.1,0,0,0,0,0.0,16.483525887890462,15.0,7.696765389610856,57.0
syohkxwrd.click,15,locky,click,0.0,0,0,0,0,0.0,17.904945290054407,16.0,6.7847414089997935,58.0
etljpkdsholapet.com,19,pykspa2s,com,0.0,4,0,1,0,0.0,18.26870020579905,17.0,5.9247798910507035,58.0
kopokoqqozki.com,16,pushdo,com,0.0,1,0,0,0,0.0,17.35882388899077,15.0,6.979163227785309,58.0
xbphvrmp548w2db3.biz,20,chinad,biz,0.15,0,0,0,0,0.0,20.00837459502415,18.0,5.092064544257334,58.0
bcf763b15ce036dee44646563d929c9b.pro,36,wd,pro,0.16666666666666666,1,0,0,0,0.0,33.01811439167023,33.0,1.8925023783269448,56.0
qlhjmhjnnrnulso.info,20,murofet,info,0.0,1,0,0,0,0.0,19.784379648307766,18.0,5.838363155829655,55.0
lutwemsogfyhaqdqj.com,21,ranbyus,com,0.0,3,0,0,0,0.0,19.438351977504734,18.0,5.449078011542215,58.0
kjisimulwyglpnp.net,19,murofet,net,0.0,1,0,0,0,0.0,18.903661593006913,17.0,6.199475892774731,57.0
hwhnpreaah.net,14,mydoom,net,0.0,1,0,0,0,0.0,16.730036473297062,15.0,7.080064823112557,57.0
bzxhvwhwks.org,14,nymaim,org,0.0,0,0,0,0,0.0,17.247855410884934,15.0,7.036641705326827,58.0
driozd.org,10,proslikefan,org,0.0,1,0,0,0,0.0,16.55814332579416,15.0,7.486839239520307,58.0
tgyhbrfzov.org,14,proslikefan,org,0.0,0,0,0,0,0.0,17.136031134747437,15.0,6.914533993238806,58.0
nlihitphd.com,13,ramnit,com,0.0,2,0,0,0,0.0,16.276891415530695,14.0,7.418989940689732,58.0
cglfamentalistfanchonut.com,27,banjori,com,0.0,9,4,4,1,0.0,23.246897732135213,23.0,4.113292248662407,58.0
1d3123572c9af8439c92ea8bdd8ad9ac.info,37,bamital,info,0.21621621621621626,0,0,0,0,0.0,33.148623591499074,33.0,2.118051630086157,54.0
fhepsrv.net,11,conficker,net,0.0,1,0,0,0,0.0,16.270493306436826,14.0,7.570684924155978,57.0
eiqyawukyoioggoc.org,20,ramdo,org,0.0,2,0,0,0,0.0,19.455080791409422,18.0,5.602104331412456,58.0
arb68h34ayh14c59n60i35l18d60frd40jxjuktp32.ru,45,murofetweekly,ru,0.2222222222222222,0,0,0,0,0.0,40.77127778796585,41.0,1.6205190082498282,55.0
rikuvoafehgeuvg.ddns.net,24,symmi,ddns.net,0.0,1,0,0,0,0.0,21.697108625221595,21.0,4.835770803825726,57.0
pupksd72p3o5rnsd7a.cn,21,rovnix,cn,0.19047619047619047,1,0,0,0,0.0,20.60676080445015,19.0,4.761869266066072,57.0
peanatmuj.com,13,pushdo,com,0.0,4,1,0,0,0.0,16.126311714244963,14.0,7.298676734756451,58.0
reputationweekend.com,21,matsnu,com,0.0,9,2,0,0,0.0,19.362002567394093,18.0,5.455218335758833,58.0
upqudpqr.com,12,szribi,com,0.0,0,0,0,0,0.0,16.223098396397496,14.0,7.61316437066904,58.0
eigyouqesacwuiis.org,20,ramdo,org,0.0,2,0,0,0,0.0,19.28657008374595,18.0,5.549776382664922,58.0
gwgwgwg.info,12,shifu,info,0.0,0,0,0,0,0.0,17.039916865334067,15.0,7.634989982199863,57.0
wmvoapthmokoxljt.eu,19,emotet,eu,0.0,1,1,0,0,0.0,19.43221875827781,18.0,5.818588652921113,58.0
yrrhjfpy.click,14,locky,click,0.0,0,0,0,0,0.0,17.763677486398922,16.0,6.965681993858218,58.0
fcaxvygkquzetemorua.org,23,qakbot,org,0.0,1,0,0,0,0.0,21.33325182875889,20.0,4.6845008895995255,58.0
xx603c3383.me,13,xxhex,me,0.15384615384615385,0,0,0,0,0.0,17.498481977300976,16.0,6.889843783820408,57.0
raschellewitherspoon.net,24,suppobox,net,0.0,8,5,3,1,0.0,21.776045805570842,21.0,4.767834123089717,57.0
hlfjrsmx.ws,11,conficker,ws,0.0,0,0,0,0,0.0,16.88497666931557,15.0,7.45148912230004,58.0
eduhwfudyr.net,14,pushdotid,net,0.0,1,0,0,0,0.0,16.648694908001715,14.0,6.967423804828107,57.0
muhtbavm.info,13,proslikefan,info,0.0,0,0,0,0,0.0,16.759663386107544,15.0,7.212371512135631,55.0
2f4hu3shezsh.net,16,qadars,net,0.1875,1,0,0,0,0.0,17.5996699064735,15.0,6.439321780918977,57.0
okifrfurfrfmdgse.com,20,ramnit,com,0.0,3,0,0,0,0.0,19.05464881716486,18.0,5.618820460460096,58.0
gmcgyiskqykkiimi.org,20,ramdo,org,0.0,2,0,0,0,0.0,19.784501905169424,18.0,5.6983690201991415,58.0
qvctqbsx6vc1.com,16,qadars,com,0.125,0,0,0,0,0.0,17.247896163172154,15.0,6.479841552832563,58.0
3763b1ab11287789.net,20,gspy,net,0.15,0,0,0,0,0.0,20.00597021007804,19.0,4.964145737527006,57.0
weeknoise.net,13,suppobox,net,0.0,1,1,1,0,0.0,16.407319110785092,14.0,7.268299564498048,57.0
dhbhxjonv.net,13,torpig,net,0.0,0,0,0,0,0.0,16.6131181612568,15.0,7.296335814091747,57.0
hqdcbscxwipgaobv.ru,19,blackhole,ru,0.0,0,0,0,0,0.0,19.210404058927807,17.0,5.460756205489224,58.0
xx603e6b83.fm,13,xxhex,fm,0.2307692307692308,0,0,0,0,0.0,17.19259530941174,15.0,6.769190590989638,56.0
ifpfdcmczferfeec.ru,19,sutra,ru,0.0,1,0,0,0,0.0,19.243372659290504,17.0,5.307526902043122,58.0
dlkdmdcdccbanfbd.cc,19,padcrypt,cc,0.0,1,0,0,0,0.0,19.197791226032557,17.0,5.257849374274183,58.0
vunkyxvacu.kz,13,pushdo,kz,0.0,0,0,0,0,0.0,17.101452819039473,15.0,7.087321788456056,58.0
a3rerx9kzevo1e.net,18,urlzone,net,0.16666666666666666,0,0,0,0,0.0,18.351447725003567,16.0,5.867440057907894,57.0
atjaqokagmmcqtmx.eu,19,emotet,eu,0.0,1,0,0,0,0.0,19.283146891619293,17.0,5.7211846965424344,58.0
adevoroxafg.top,15,vawtrak,top,0.0,3,0,0,0,0.0,17.15049819671129,15.0,6.5603750091604525,58.0
mncdaedfblaloddf.co,19,padcrypt,co,0.0,4,2,0,0,0.0,18.628216883672604,17.0,5.277386844762535,57.0
wmsqhqawsh.in,13,mydoom,in,0.0,0,0,0,0,0.0,16.936528312651546,15.0,7.145891412130872,56.0
gthqovpkp.com,13,nymaim,com,0.0,0,0,0,0,0.0,16.42912158444893,14.0,7.534641246837901,58.0
pupecup.info,12,simda,info,0.0,2,0,0,0,0.0,16.64883754100699,15.0,7.409507963439102,56.0
17b7ab4550eba0010446e3b1220fc590.top,36,tinynuke,top,0.19444444444444445,0,0,0,0,0.0,32.747845222813126,33.0,1.8643837642196015,53.0
k6mp12145vyl3tifed7.ws,22,corebot,ws,0.18181818181818185,2,0,0,0,0.0,21.839986144222344,21.0,4.281101079948748,57.0
sbjwuvon.com,12,torpig,com,0.0,0,0,0,0,0.0,16.107076634676122,14.0,7.601306336541248,58.0
xxd80f9ae.hk,12,xxhex,hk,0.16666666666666666,0,0,0,0,0.0,17.05363000998431,15.0,6.9750361859188175,57.0
ampc.org,8,benign,org,0.0,0,0,0,0,0.0,16.6177231697129,15.0,7.586834112188102,59.0
dixufbeavim.kz,14,pushdo,kz,0.0,1,0,0,0,0.0,17.11763147706665,15.0,6.662398996275626,58.0
vkqwjayxfyjq.com,16,bedep,com,0.0,1,0,0,0,0.0,17.23886953155246,15.0,6.728398708646523,58.0
drjjvuqqbrvasfomd.net,21,fobber,net,0.0,1,0,0,0,0.0,19.903355950852745,18.0,5.31051958387995,57.0
kctzxqykls.info,15,conficker,info,0.0,0,0,0,0,0.0,17.423090245940053,15.0,6.900337525208732,55.0
tkxobqtmvi.ru,13,vawtrak,ru,0.0,0,0,0,0,0.0,16.972369949263403,15.0,7.161032908956986,58.0
pnhbnyuuahniwidu.eu,19,emotet,eu,0.0,1,1,0,0,0.0,19.39293355339569,18.0,5.698486623963137,58.0
cfqxofg.com,11,tempedreve,com,0.0,0,0,0,0,0.0,16.025307170364936,14.0,7.559483149372745,58.0
jejadur.info,12,simda,info,0.0,0,0,0,0,0.0,16.542331438351976,15.0,7.3161121724033435,56.0
1ucddjia5hj4vscpfzi1tqrpba.org,30,gameover,org,0.13333333333333333,0,0,0,0,0.0,26.676712105466923,26.0,2.9426719985450123,58.0
rjsypsghvvmeyesfr.su,20,ranbyus,su,0.0,2,0,0,0,0.0,20.204556105711433,19.0,5.411694991953463,58.0
hzmkfordlinnetavox.com,22,banjori,com,0.0,7,2,1,1,0.0,20.018521914542454,19.0,5.270137884435954,58.0
exfbcxcixrisinw.com,19,bedep,com,0.0,1,0,0,0,0.0,18.384395949222647,17.0,5.876426286426038,58.0
kfvblkqhgxturziu.biz,20,chinad,biz,0.0,1,0,0,0,0.0,19.870550359638933,18.0,5.529112568412414,58.0
vjwgleasuredehydratorysagp.com,30,banjori,com,0.0,8,4,0,0,0.0,25.72783584978707,25.0,3.5611162710882205,58.0
xfmjancorml.com,15,banjori,com,0.0,1,1,0,0,0.0,16.65248487071337,14.0,6.8915367207720815,58.0
daanedbfbnbfbcmb.com,20,padcrypt,com,0.0,0,0,0,0,0.0,18.942070623713764,18.0,5.3472351135281135,58.0
utfmrmbo.net,12,pykspa,net,0.0,0,0,0,0,0.0,16.403366138924547,14.0,7.436216352030402,57.0
wngxib14wo3bjq.net,18,urlzone,net,0.1111111111111111,0,0,0,0,0.0,18.442916233673614,17.0,5.900990718064207,57.0
aexluxmagbyg.com,16,dircrypt,com,0.0,2,0,0,0,0.0,16.99938871569167,15.0,6.6004436717832835,58.0
pilnuvuxvi.com,14,pushdo,com,0.0,0,0,0,0,0.0,16.602033539132385,14.0,7.396844481131611,58.0
igwtlwpgfqelgchj.info,21,sutra,info,0.0,0,0,0,0,0.0,20.158709782586552,19.0,5.37134518736622,54.0
rmnhhernnn.org,14,mydoom,org,0.0,1,1,0,0,0.0,17.120769403182752,15.0,7.0964777696100905,58.0
cdfdfccfneaadbnd.online,23,padcrypt,online,0.0,1,0,0,0,0.0,21.702161908837134,20.0,4.5341674333606266,57.0
mflnrrvhwvljoye.info,20,murofet,info,0.0,1,0,0,0,0.0,19.65285164129837,18.0,5.663421809587994,55.0
vgtypkpevi.org,14,pushdotid,org,0.0,0,0,0,0,0.0,17.151211361737676,15.0,7.021625219901618,58.0
xljfdsxowtgsxgnc.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.155469975752393,17.0,5.754074778845186,58.0
cd627a5876356d4297a038f6489fe72e.win,36,wd,win,0.16666666666666666,0,0,0,0,0.0,33.139943354320756,33.0,2.013509213915251,56.0
itdadeigeapqfxslr.net,21,fobber,net,0.0,2,1,0,0,0.0,19.744870305845915,18.0,5.269214420659537,57.0
908qg0zkhrip6xbv.cn,19,chinad,cn,0.15789473684210525,1,0,0,0,0.0,19.57680787334189,18.0,5.310560074715489,55.0
nuhoddutuw.com,14,vawtrak,com,0.0,3,0,0,0,0.0,16.537461540028936,14.0,7.211323486315821,58.0
db24c1db795622d70575aea404e06d4a.cz.cc,38,bamital,cc,0.18421052631578946,0,0,0,0,0.0,34.542494447500864,35.0,1.9304192862447345,55.0
udobfixeapriru.ddns.net,23,symmi,ddns.net,0.0,3,0,0,0,0.0,20.925749332681296,20.0,4.971574244033223,57.0
mkakeqww.org,12,pykspa,org,0.0,1,0,0,0,0.0,16.726817042606516,15.0,7.300843479521699,58.0
foubrieqf.org,13,conficker,org,0.0,2,0,0,0,0.0,16.673492674776373,15.0,6.9617535757790625,58.0
elgrwtshql.com,14,tempedreve,com,0.0,0,0,0,0,0.0,16.463435010289952,14.0,7.23115936104041,58.0
n9sfh7j1z3p4o.info,18,ebury,info,0.2777777777777778,0,0,0,0,0.0,18.8146585977138,17.0,5.7965129698044455,55.0
vgucviytzhfrhuxsugyzdtnaehssettbqmqvjhqa.pro,44,makloader,pro,0.0,2,1,0,0,0.0,38.58175927623938,39.0,1.6742598231271748,57.0
bslefqzore.net,14,pushdotid,net,0.0,1,0,0,0,0.0,16.639138496648126,14.0,6.969018953682716,57.0
huuxnaaat.me,12,pitou,me,0.0,1,0,0,0,0.0,16.82794384334821,15.0,7.381135068455517,58.0
puxydsfox.com,13,pykspa2,com,0.0,1,1,0,0,0.0,16.240968274344393,14.0,7.36614503636691,58.0
guqadopq.com,12,szribi,com,0.0,2,0,0,0,0.0,16.01536361228274,14.0,7.508104697781119,58.0
mmaealebnfaaeool.com,20,padcrypt,com,0.0,2,0,0,0,0.0,18.80167899423355,17.0,5.527391504452324,58.0
a19a695382a7578e42b16e2a8b694b34.info,37,bamital,info,0.2432432432432433,0,0,0,0,0.0,33.56800537930192,34.0,2.17721045732166,54.0
swgmxadsholapet.com,19,pykspa2s,com,0.0,4,0,1,0,0.0,18.191943272816182,17.0,5.962088321622912,58.0
6297e4f01c6d5588f9b3065350c8b79a.xyz,36,tinynuke,xyz,0.25,0,0,0,0,0.0,33.22370968070583,33.0,1.8772052340916612,58.0
llcxijddrwun.net,16,oderoor,net,0.0,1,0,0,0,0.0,17.476475742201032,15.0,6.636388441422835,57.0
qqiwpgtr.com,12,szribi,com,0.0,0,0,0,0,0.0,16.269963526702938,14.0,7.697493822187227,58.0
mcomcfuw.com,12,dircrypt,com,0.0,0,0,0,0,0.0,16.087189518511728,14.0,7.463509070340189,58.0
omnueriksu.ddns.net,19,symmi,ddns.net,0.0,0,0,0,0,0.0,18.60083134665933,17.0,6.096689290496919,57.0
jqj46drd10hzgxd40mwktjse51h44gygzpviz.com,41,murofetweekly,com,0.12195121951219512,0,0,0,0,0.0,35.770911017380854,36.0,1.959994754944264,56.0
usoohixmnslnqerbjhs.sc,22,necurs,sc,0.0,0,0,0,0,0.0,21.426105915194487,20.0,4.9750319482979,58.0
a2z0zae2o3s4d.info,18,ebury,info,0.2777777777777778,0,0,0,0,0.0,18.620270187664282,17.0,5.6881193726267645,54.0
xudyvyd.net,11,simda,net,0.0,0,0,0,0,0.0,16.38517024267987,15.0,7.632837692614776,57.0
ajbovaob.org,12,pitou,org,0.0,1,0,0,0,0.0,16.578988120708274,15.0,7.1645241971707465,58.0
dyzmqiymcj.info,15,pykspa,info,0.0,0,0,0,0,0.0,17.386678077307092,15.0,6.836669982210456,56.0
6zu3m8nh4xd165cd.ru,19,chinad,ru,0.2631578947368421,0,0,0,0,0.0,19.65521527395725,18.0,5.086606075475565,58.0
gnfaxuxxdfxdfhrbs.me,20,ranbyus,me,0.0,0,0,0,0,0.0,19.97073985777452,18.0,5.2529154301064445,58.0
phitxuonv.com,13,torpig,com,0.0,2,1,0,0,0.0,16.272062269494874,14.0,7.552926012326161,58.0
vjjwbaoptqz.biz,15,nymaim,biz,0.0,1,0,0,0,0.0,17.61287364753347,15.0,6.734536457921561,58.0
csasyftuhhwp.biz,16,locky,biz,0.0,0,0,0,0,0.0,17.907288546569678,16.0,6.408013799989128,58.0
asprthhcd.cn,12,conficker,cn,0.0,1,0,0,0,0.0,16.485604254538785,15.0,7.1316107593637925,57.0
nbackeakceddcbld.cc,19,padcrypt,cc,0.0,2,1,0,0,0.0,19.118996678688593,18.0,5.2169281320657355,58.0
dnbwcprwwwqmoppj.com,20,bedep,com,0.0,1,0,0,0,0.0,19.217433828473624,18.0,5.692551475574773,58.0
edf063c455d00c94e7be1b08b7ad0603.info,37,bamital,info,0.2432432432432433,0,0,0,0,0.0,33.31151048352589,33.0,2.0885114552674104,54.0
xxf15c1b01.sg,13,xxhex,sg,0.2307692307692308,0,0,0,0,0.0,17.372801923507954,16.0,6.668866453176537,57.0
cioyjr.ru,9,proslikefan,ru,0.0,0,0,0,0,0.0,16.52817001854229,15.0,7.685673151103058,58.0
mfbngzfgh.info,14,proslikefan,info,0.0,0,0,0,0,0.0,17.111518633983337,15.0,6.976218960943286,55.0
nationallayerprivateot.pw,25,gozi,pw,0.0,10,1,2,1,0.0,23.066650365751773,22.0,4.232222595603798,58.0
zumgame.top,11,benign,top,0.0,2,1,0,0,0.0,16.540334576278095,15.0,7.4761464992765365,58.0
fjdcwdcenqxhfcil.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.175683110214557,17.0,5.455451032309847,58.0
favorbone.net,13,suppobox,net,0.0,4,1,1,0,0.0,16.341483790777758,14.0,7.164073423859733,57.0
